,feature_id,,,,,,function,,,,,
,fig|6666666.25437.peg.553,,,,,,Aggregation promoting factor,,,,,
,fig|6666666.25437.peg.554,,,,,,Thioredoxin,,,,,
,fig|6666666.25437.peg.555,,,,,,TerC-like integral membrane protein,,,,,
,fig|6666666.25437.peg.556,,,,,,N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),,,,,
,fig|6666666.25437.peg.557,,,,,,Magnesium and cobalt transport protein CorA,,,,,
,fig|6666666.25437.peg.558,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.559,,,,,,major facilitator superfamily MFS_1,,,,,
,fig|6666666.25437.peg.560,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.561,,,,,,Phosphoglycerate mutase family,,,,,
,fig|6666666.25437.peg.562,,,,,,Lipoteichoic acid synthase LtaS Type IIb,,,,,
,fig|6666666.25437.peg.563,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.564,,,,,,Mannose-6-phosphate isomerase (EC 5.3.1.8),,,,,
,fig|6666666.25437.peg.565,,,,,,Thioredoxin reductase (EC 1.8.1.9),,,,,
,fig|6666666.25437.peg.566,,,,,,Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1),,,,,
,fig|6666666.25437.peg.567,,,,,,Hydrolase (HAD superfamily),,,,,
,fig|6666666.25437.peg.568,,,,,,Arsenate reductase and related proteins glutaredoxin family,,,,,
,fig|6666666.25437.peg.569,,,,,,2'3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16),,,,,
,fig|6666666.25437.peg.570,,,,,,FIG002344: Hydrolase (HAD superfamily),,,,,
,fig|6666666.25437.peg.571,,,,,,Transcriptional regulator xre family,,,,,
,fig|6666666.25437.peg.572,,,,,,FIG00742683: hypothetical protein,,,,,
,fig|6666666.25437.peg.573,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.574,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.575,,,,,,Universal stress protein family,,,,,
,fig|6666666.25437.peg.576,,,,,,Similar to ribosomal large subunit pseudouridine synthase D Bacillus subtilis YhcT type,,,,,
,fig|6666666.25437.peg.577,,,,,,Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9); Fructose-6-phosphate phosphoketolase (EC 4.1.2.22),,,,,
,fig|6666666.25437.peg.578,,,,,,Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24),,,,,
,fig|6666666.25437.peg.579,,,,,,Transcriptional regulator GntR family,,,,,
,fig|6666666.25437.peg.580,,,,,,Manganese transport protein MntH,,,,,
,fig|6666666.25437.peg.581,,,,,,Transcriptional regulator,,,,,
,fig|6666666.25437.peg.582,,,,,,metal-dependent phosphohydrolase,,,,,
,fig|6666666.25437.peg.583,,,,,,Malate permease,,,,,
,fig|6666666.25437.peg.584,,,,,,Malate permease,,,,,
,fig|6666666.25437.peg.585,,,,,,Malolactic enzyme (EC 1.-.-.-),,,,,
,fig|6666666.25437.peg.586,,,,,,Malolactic regulator,,,,,
,fig|6666666.25437.peg.587,,,,,,Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10),,,,,
,fig|6666666.25437.peg.588,,,,,,Cation-transporting ATPase E1-E2 family,,,,,
,fig|6666666.25437.peg.589,,,,,,Molecular chaperone (small heat shock protein),,,,,
,fig|6666666.25437.peg.590,,,,,,Hemolysins and related proteins containing CBS domains,,,,,
,fig|6666666.25437.peg.591,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.592,,,,,,Ribonucleotide reduction protein NrdI,,,,,
,fig|6666666.25437.peg.593,,,,,,NADH peroxidase Npx (EC 1.11.1.1),,,,,
,fig|6666666.25437.peg.594,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.595,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.596,,,,,,Excinuclease ABC subunit A paralog of unknown function,,,,,
,fig|6666666.25437.peg.597,,,,,,permease of the major facilitator superfamily,,,,,
,fig|6666666.25437.peg.598,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.599,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.600,,,,,,Transcriptional regulator TetR family,,,,,
,fig|6666666.25437.peg.601,,,,,,oxidoreductase of aldo/keto reductase family subgroup 1,,,,,
,fig|6666666.25437.peg.602,,,,,,Lipid A export ATP-binding/permease protein MsbA,,,,,
,fig|6666666.25437.peg.603,,,,,,Putative amino acid permease,,,,,
,fig|6666666.25437.peg.604,,,,,,L-lactate permease,,,,,
,fig|6666666.25437.peg.605,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.606,,,,,,Pyruvate decarboxylase (EC 4.1.1.1); Alpha-keto-acid decarboxylase (EC 4.1.1.-),,,,,
,fig|6666666.25437.peg.607,,,,,,Predicted integral membrane protein,,,,,
,fig|6666666.25437.peg.608,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.609,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.610,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.611,,,,,,Hypothetical cell surface protein precursor,,,,,
,fig|6666666.25437.peg.612,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.613,,,,,,Hypothetical cell surface protein precursor,,,,,
,fig|6666666.25437.peg.614,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.615,,,,,,Aggregation promoting factor,,,,,
,fig|6666666.25437.peg.616,,,,,,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),,,,,
,fig|6666666.25437.peg.617,,,,,,6-phosphogluconate dehydrogenase decarboxylating (EC 1.1.1.44),,,,,
,fig|6666666.25437.peg.618,,,,,,Blue copper oxidase CueO precursor,,,,,
,fig|6666666.25437.peg.619,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.620,,,,,,permease of the major facilitator superfamily,,,,,
,fig|6666666.25437.peg.621,,,,,,2'3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16),,,,,
,fig|6666666.25437.peg.622,,,,,,Cell division transporter ATP-binding protein FtsE (TC 3.A.5.1.1),,,,,
,fig|6666666.25437.peg.623,,,,,,ABC-type amino acid transport system permease and periplasmic component,,,,,
,fig|6666666.25437.peg.624,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.625,,,,,,Argininosuccinate lyase (EC 4.3.2.1),,,,,
,fig|6666666.25437.peg.626,,,,,,Argininosuccinate synthase (EC 6.3.4.5),,,,,
,fig|6666666.25437.peg.627,,,,,,Amino acid transporter,,,,,
,fig|6666666.25437.peg.628,,,,,,Proton/glutamate symport protein @ Sodium/glutamate symport protein,,,,,
,fig|6666666.25437.rna.49,,,,,,5S RNA,,,,,
,fig|6666666.25437.peg.629,,,,,,Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2),,,,,
,fig|6666666.25437.peg.630,,,,,,Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9),,,,,
,fig|6666666.25437.peg.631,,,,,,(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-),,,,,
,fig|6666666.25437.peg.632,,,,,,3-oxoacyl-[acyl-carrier-protein] synthase KASIII (EC 2.3.1.41),,,,,
,fig|6666666.25437.peg.633,,,,,,3-oxoacyl-[acyl-carrier-protein] synthase KASIII (EC 2.3.1.41),,,,,
,fig|6666666.25437.peg.634,,,,,,Acyl carrier protein,,,,,
,fig|6666666.25437.peg.635,,,,,,3-oxoacyl-[acyl-carrier-protein] synthase KASII (EC 2.3.1.41),,,,,
,fig|6666666.25437.peg.636,,,,,,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,,,,,
,fig|6666666.25437.peg.637,,,,,,Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14),,,,,
,fig|6666666.25437.rna.50,,,,,,tRNA-Met-CAT,,,,,
,fig|6666666.25437.rna.51,,,,,,tRNA-Asp-GTC,,,,,
,fig|6666666.25437.rna.52,,,,,,tRNA-Phe-GAA,,,,,
,fig|6666666.25437.rna.53,,,,,,tRNA-Gly-TCC,,,,,
,fig|6666666.25437.rna.54,,,,,,tRNA-Ile-GAT,,,,,
,fig|6666666.25437.rna.55,,,,,,tRNA-Ser-GCT,,,,,
,fig|6666666.25437.rna.56,,,,,,tRNA-Glu-TTC,,,,,
,fig|6666666.25437.rna.57,,,,,,Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA,,,,,
,fig|6666666.25437.peg.638,,,,,,D-lactate dehydrogenase (EC 1.1.1.28),,,,,
,fig|6666666.25437.peg.639,,,,,,COG2827: putative endonuclease containing a URI domain,,,,,
,fig|6666666.25437.peg.640,,,,,,COG4123: Predicted O-methyltransferase,,,,,
,fig|6666666.25437.peg.641,,,,,,1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),,,,,
,fig|6666666.25437.peg.642,,,,,,FIG00742188: hypothetical protein,,,,,
,fig|6666666.25437.peg.643,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.644,,,,,,SOS-response repressor and protease LexA (EC 3.4.21.88),,,,,
,fig|6666666.25437.peg.645,,,,,,Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10),,,,,
,fig|6666666.25437.peg.646,,,,,,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (EC 2.7.8.25),,,,,
,fig|6666666.25437.peg.647,,,,,,CitXG protein includes Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,,,,,
,fig|6666666.25437.peg.648,,,,,,Citrate lyase alpha chain (EC 4.1.3.6),,,,,
,fig|6666666.25437.peg.649,,,,,,Citrate lyase beta chain (EC 4.1.3.6),,,,,
,fig|6666666.25437.peg.650,,,,,,Citrate lyase gamma chain acyl carrier protein (EC 4.1.3.6),,,,,
,fig|6666666.25437.peg.651,,,,,,[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22),,,,,
,fig|6666666.25437.peg.652,,,,,,Malate permease,,,,,
,fig|6666666.25437.peg.653,,,,,,Oxaloacetate decarboxylase involved in citrate fermentation (EC 4.1.1.3),,,,,
,fig|6666666.25437.peg.654,,,,,,FIG00773110: hypothetical protein,,,,,
,fig|6666666.25437.peg.655,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.656,,,,,,NADH peroxidase Npx (EC 1.11.1.1),,,,,
,fig|6666666.25437.peg.657,,,,,,SOS-response repressor and protease LexA (EC 3.4.21.88),,,,,
,fig|6666666.25437.peg.658,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.rna.58,,,,,,tRNA-Ser-CGA,,,,,
,fig|6666666.25437.peg.659,,,,,,Adenine phosphoribosyltransferase (EC 2.4.2.7),,,,,
,fig|6666666.25437.peg.660,,,,,,Single-stranded-DNA-specific exonuclease RecJ (EC 3.1.-.-),,,,,
,fig|6666666.25437.peg.661,,,,,,Uncharacterized integral membrane protein,,,,,
,fig|6666666.25437.peg.662,,,,,,Ribonuclease Z (EC 3.1.26.11),,,,,
,fig|6666666.25437.peg.663,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.664,,,,,,COG0536: GTP-binding protein Obg,,,,,
,fig|6666666.25437.peg.665,,,,,,Excinuclease ABC subunit C,,,,,
,fig|6666666.25437.peg.666,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.667,,,,,,GTP-binding protein EngB,,,,,
,fig|6666666.25437.peg.668,,,,,,ATP-dependent Clp protease ATP-binding subunit ClpX,,,,,
,fig|6666666.25437.peg.669,,,,,,Cell division trigger factor (EC 5.2.1.8),,,,,
,fig|6666666.25437.peg.670,,,,,,Translation elongation factor Tu,,,,,
,fig|6666666.25437.peg.671,,,,,,BS_ysoA related protein with TPR repeats,,,,,
,fig|6666666.25437.peg.672,,,,,,Zn-dependent hydrolase RNA-metabolising CPSF 100 kDa analog,,,,,
,fig|6666666.25437.peg.673,,,,,,SSU ribosomal protein S15p (S13e),,,,,
,fig|6666666.25437.peg.674,,,,,,SSU ribosomal protein S20p,,,,,
,fig|6666666.25437.peg.675,,,,,,DNA polymerase III delta subunit (EC 2.7.7.7),,,,,
,fig|6666666.25437.peg.676,,,,,,Late competence protein ComEC DNA transport,,,,,
,fig|6666666.25437.peg.677,,,,,,dCMP deaminase (EC 3.5.4.12); Late competence protein ComEB,,,,,
,fig|6666666.25437.peg.678,,,,,,Late competence protein ComEA DNA receptor,,,,,
,fig|6666666.25437.peg.679,,,,,,Lon-like protease with PDZ domain,,,,,
,fig|6666666.25437.peg.680,,,,,,Phosphopantetheine adenylyltransferase (EC 2.7.7.3),,,,,
,fig|6666666.25437.peg.681,,,,,,16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171) ## SSU rRNA m(2)G966,,,,,
,fig|6666666.25437.peg.682,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.683,,,,,,Cell division protein FtsW,,,,,
,fig|6666666.25437.peg.684,,,,,,GTP-binding protein TypA/BipA,,,,,
,fig|6666666.25437.peg.685,,,,,,Inositol-1-monophosphatase (EC 3.1.3.25),,,,,
,fig|6666666.25437.peg.686,,,,,,FIG006438: hypothetical protein,,,,,
,fig|6666666.25437.peg.687,,,,,,Malate/lactate dehydrogenase,,,,,
,fig|6666666.25437.peg.688,,,,,,Peptide deformylase (EC 3.5.1.88),,,,,
,fig|6666666.25437.peg.689,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.690,,,,,,Protein of unknown function DUF1447,,,,,
,fig|6666666.25437.peg.691,,,,,,Zn-dependent hydrolase RNA-metabolising CPSF 73 kDa analog,,,,,
,fig|6666666.25437.peg.692,,,,,,Oxidoreductase,,,,,
,fig|6666666.25437.peg.693,,,,,,Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),,,,,
,fig|6666666.25437.peg.694,,,,,,RecD-like DNA helicase YrrC,,,,,
,fig|6666666.25437.peg.695,,,,,,FIG00742458: hypothetical protein,,,,,
,fig|6666666.25437.peg.696,,,,,,Phosphoglycerate mutase family 5,,,,,
,fig|6666666.25437.peg.697,,,,,,tRNA-specific 2-thiouridylase MnmA,,,,,
,fig|6666666.25437.peg.698,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.699,,,,,,Cysteine desulfurase (EC 2.8.1.7),,,,,
,fig|6666666.25437.peg.700,,,,,,5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9),,,,,
,fig|6666666.25437.peg.701,,,,,,ADP-ribose pyrophosphatase (EC 3.6.1.13),,,,,
,fig|6666666.25437.peg.702,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.703,,,,,,Isoleucyl-tRNA synthetase (EC 6.1.1.5),,,,,
,fig|6666666.25437.peg.704,,,,,,Cell division initiation protein DivIVA,,,,,
,fig|6666666.25437.peg.705,,,,,,FIG001583: hypothetical protein contains S4-like RNA binding domain,,,,,
,fig|6666666.25437.peg.706,,,,,,Cell division membrane protein,,,,,
,fig|6666666.25437.peg.707,,,,,,FIG001960: FtsZ-interacting protein related to cell division,,,,,
,fig|6666666.25437.peg.708,,,,,,Cell division protein FtsZ (EC 3.4.24.-),,,,,
,fig|6666666.25437.peg.709,,,,,,Cell division protein FtsA,,,,,
,fig|6666666.25437.peg.710,,,,,,Cell division protein FtsQ,,,,,
,fig|6666666.25437.peg.711,,,,,,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227),,,,,
,fig|6666666.25437.peg.712,,,,,,UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9),,,,,
,fig|6666666.25437.peg.713,,,,,,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13),,,,,
,fig|6666666.25437.peg.714,,,,,,Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129),,,,,
,fig|6666666.25437.peg.715,,,,,,Cell division protein ftsL,,,,,
,fig|6666666.25437.peg.716,,,,,,rRNA small subunit methyltransferase H,,,,,
,fig|6666666.25437.peg.717,,,,,,Cell division protein MraZ,,,,,
,fig|6666666.25437.peg.718,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.719,,,,,,Cell division protein FtsK,,,,,
,fig|6666666.25437.peg.720,,,,,,tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-),,,,,
,fig|6666666.25437.peg.721,,,,,,Cytoplasmic copper homeostasis protein cutC,,,,,
,fig|6666666.25437.peg.722,,,,,,budding uninhibited by benzimidazoles 3 homolog (S. cerevisiae),,,,,
,fig|6666666.25437.peg.723,,,,,,N-acetylmuramoyl-L-alanine amidase-like protein,,,,,
,fig|6666666.25437.peg.724,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.725,,,,,,Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14),,,,,
,fig|6666666.25437.peg.726,,,,,,(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-),,,,,
,fig|6666666.25437.peg.727,,,,,,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,,,,,
,fig|6666666.25437.peg.728,,,,,,3-oxoacyl-[acyl-carrier-protein] synthase KASII (EC 2.3.1.41),,,,,
,fig|6666666.25437.peg.729,,,,,,3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100),,,,,
,fig|6666666.25437.peg.730,,,,,,Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),,,,,
,fig|6666666.25437.peg.731,,,,,,Acyl carrier protein,,,,,
,fig|6666666.25437.peg.732,,,,,,3-oxoacyl-[acyl-carrier-protein] synthase KASIII (EC 2.3.1.41),,,,,
,fig|6666666.25437.peg.733,,,,,,(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-),,,,,
,fig|6666666.25437.peg.734,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.735,,,,,,probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107),,,,,
,fig|6666666.25437.peg.736,,,,,,Oxidoreductase ion channel,,,,,
,fig|6666666.25437.peg.737,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.738,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.739,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.740,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.741,,,,,,oxidoreductase of aldo/keto reductase family subgroup 1,,,,,
,fig|6666666.25437.peg.742,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.743,,,,,,Alcohol dehydrogenase (EC 1.1.1.1),,,,,
,fig|6666666.25437.peg.744,,,,,,Orotate phosphoribosyltransferase (EC 2.4.2.10),,,,,
,fig|6666666.25437.peg.745,,,,,,Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23),,,,,
,fig|6666666.25437.peg.746,,,,,,benzoate MFS transporter BenK,,,,,
,fig|6666666.25437.peg.747,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.748,,,,,,Two-component response regulator,,,,,
,fig|6666666.25437.peg.749,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.750,,,,,,permease of the drug/metabolite transporter (DMT) superfamily,,,,,
,fig|6666666.25437.peg.751,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.752,,,,,,transport protein,,,,,
,fig|6666666.25437.peg.753,,,,,,transport protein,,,,,
,fig|6666666.25437.peg.754,,,,,,transport protein,,,,,
,fig|6666666.25437.peg.755,,,,,,UDP-glucose 4-epimerase (EC 5.1.3.2),,,,,
,fig|6666666.25437.peg.756,,,,,,Predicted acetyltransferase,,,,,
,fig|6666666.25437.peg.757,,,,,,Phosphoglucosamine mutase (EC 5.4.2.10) / Phosphomannomutase (EC 5.4.2.8),,,,,
,fig|6666666.25437.peg.758,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.759,,,,,,Pyrroline-5-carboxylate reductase (EC 1.5.1.2),,,,,
,fig|6666666.25437.peg.760,,,,,,drug resistance transporter EmrB/QacA family,,,,,
,fig|6666666.25437.peg.761,,,,,,contains ATPase involved in DNA replication initiation domain,,,,,
,fig|6666666.25437.peg.762,,,,,,Glutamate transport ATP-binding protein,,,,,
,fig|6666666.25437.peg.763,,,,,,Glutamine ABC transporter periplasmic glutamine-binding protein (TC 3.A.1.3.2),,,,,
,fig|6666666.25437.peg.764,,,,,,Glutamate transport membrane-spanning protein,,,,,
,fig|6666666.25437.peg.765,,,,,,Glutamate transport membrane-spanning protein,,,,,
,fig|6666666.25437.peg.766,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.767,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.768,,,,,,Substrate-specific component BioY of biotin ECF transporter,,,,,
,fig|6666666.25437.peg.769,,,,,,Transmembrane component of general energizing module of ECF transporters,,,,,
,fig|6666666.25437.peg.770,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.771,,,,,,Glycerol dehydrogenase (EC 1.1.1.6),,,,,
,fig|6666666.25437.peg.772,,,,,,Phosphoglycerate mutase family,,,,,
,fig|6666666.25437.peg.773,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.774,,,,,,Integral membrane protein,,,,,
,fig|6666666.25437.peg.775,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.776,,,,,,NADPH:quinone oxidoreductase 2,,,,,
,fig|6666666.25437.peg.777,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.778,,,,,,ATPase AAA family,,,,,
,fig|6666666.25437.peg.779,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.780,,,,,,Acetoacetate decarboxylase (EC 4.1.1.4),,,,,
,fig|6666666.25437.peg.781,,,,,,2-dehydropantoate 2-reductase (EC 1.1.1.169),,,,,
,fig|6666666.25437.peg.782,,,,,,2-dehydropantoate 2-reductase (EC 1.1.1.169),,,,,
,fig|6666666.25437.peg.783,,,,,,Xylulose kinase (EC 2.7.1.17),,,,,
,fig|6666666.25437.peg.784,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.785,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.786,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.787,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.788,,,,,,CRISPR-associated protein Cas2,,,,,
,fig|6666666.25437.peg.789,,,,,,CRISPR-associated protein Cas1,,,,,
,fig|6666666.25437.peg.790,,,,,,CRISPR-associated protein SAG0894 family,,,,,
,fig|6666666.25437.peg.791,,,,,,CRISPR-associated protein SAG0894 family,,,,,
,fig|6666666.25437.peg.792,,,,,,Lmo2277 protein,,,,,
,fig|6666666.25437.peg.793,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.794,,,,,,Methylated-DNA-protein-cysteineS- methyltransferas e( EC:2.1.1.63 ),,,,,
,fig|6666666.25437.peg.795,,,,,,Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase,,,,,
,fig|6666666.25437.peg.796,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.797,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.798,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.799,,,,,,probable membrane protein yetF,,,,,
,fig|6666666.25437.peg.800,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.801,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.802,,,,,,acyltransferase 3,,,,,
,fig|6666666.25437.peg.803,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.804,,,,,,Nitroreductase family protein,,,,,
,fig|6666666.25437.peg.805,,,,,,D-lactate dehydrogenase (EC 1.1.1.28),,,,,
,fig|6666666.25437.peg.806,,,,,,D-lactate dehydrogenase (EC 1.1.1.28),,,,,
,fig|6666666.25437.peg.807,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.808,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.809,,,,,,Glucose 1-dehydrogenase (EC 1.1.1.47),,,,,
,fig|6666666.25437.peg.810,,,,,,putative aggregation promoting protein,,,,,
,fig|6666666.25437.peg.811,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.812,,,,,,dTDP-4-dehydrorhamnose reductase( EC:1.1.1.133 ),,,,,
,fig|6666666.25437.peg.813,,,,,,Galactofuranosyltransferase( EC:2.4.1.- ),,,,,
,fig|6666666.25437.peg.814,,,,,,putative glycosyltransferase,,,,,
,fig|6666666.25437.peg.815,,,,,,Membrane protein involved in the export of O-antigen teichoic acid lipoteichoic acids,,,,,
,fig|6666666.25437.peg.816,,,,,,UDP-galactopyranose mutase (EC 5.4.99.9),,,,,
,fig|6666666.25437.peg.817,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.818,,,,,,glycosyltransferase family 8,,,,,
,fig|6666666.25437.peg.819,,,,,,COG0463: Glycosyltransferases involved in cell wall biogenesis,,,,,
,fig|6666666.25437.peg.820,,,,,,Glycosyltransferase (EC 2.4.1.-),,,,,
,fig|6666666.25437.peg.821,,,,,,Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6),,,,,
,fig|6666666.25437.peg.822,,,,,,Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr subfamily F2 (as in PMID19099556),,,,,
,fig|6666666.25437.peg.823,,,,,,Transcription elongation factor,,,,,
,fig|6666666.25437.peg.824,,,,,,ATP-binding subunit of Clp protease and DnaK/DnaJ chaperones,,,,,
,fig|6666666.25437.peg.825,,,,,,Acyltransferase,,,,,
,fig|6666666.25437.peg.826,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.827,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.828,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.829,,,,,,Acetylornithine deacetylase (EC 3.5.1.16),,,,,
,fig|6666666.25437.peg.830,,,,,,Methionine ABC transporter permease protein,,,,,
,fig|6666666.25437.peg.831,,,,,,Methionine ABC transporter ATP-binding protein,,,,,
,fig|6666666.25437.peg.832,,,,,,Methionine ABC transporter substrate-binding protein,,,,,
,fig|6666666.25437.peg.833,,,,,,Aminopeptidase C (EC 3.4.22.40),,,,,
,fig|6666666.25437.peg.834,,,,,,Oligopeptide ABC transporter periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1),,,,,
,fig|6666666.25437.peg.835,,,,,,Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1),,,,,
,fig|6666666.25437.peg.836,,,,,,Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1),,,,,
,fig|6666666.25437.peg.837,,,,,,Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1),,,,,
,fig|6666666.25437.peg.838,,,,,,Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1),,,,,
,fig|6666666.25437.peg.839,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.840,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.841,,,,,,putative protein of unknown function (DUF805),,,,,
,fig|6666666.25437.peg.842,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.843,,,,,,23-butanediol dehydrogenase S-alcohol forming (R)-acetoin-specific (EC 1.1.1.4) / Acetoin (diacetyl) reductase (EC 1.1.1.5),,,,,
,fig|6666666.25437.peg.844,,,,,,FIG00743117: hypothetical protein,,,,,
,fig|6666666.25437.peg.845,,,,,,D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),,,,,
